,Unnamed: 0,tweet_id,label,text,n2v,bert_embeddings
10,10,553960736964476928,0,police chief helric fredou one of the police officers investigating the case charliehebdo commits suicide ,"[ 1.3120647e-04  3.3427507e-03 -6.4897477e-03 -5.9366378e-04
  7.1492153e-03  6.9561829e-03 -3.4739564e-03  3.5705471e-03
 -8.9950757e-03  5.5776509e-03 -4.4287257e-03 -3.8635992e-03
  9.3449987e-03  1.0682088e-03  7.5480985e-03 -6.0689156e-03
  5.6732600e-03  9.9551687e-03 -8.8779163e-03 -6.2131062e-03
 -7.0791347e-03 -4.8048520e-03 -3.6501957e-03 -8.7776110e-03
  8.0616046e-03 -4.6224752e-03  8.3556557e-03  5.6634392e-03
 -7.0380359e-03  4.1970317e-03  5.6090211e-03 -7.5533451e-03
 -7.0549976e-03 -3.2649811e-03 -8.9964159e-03 -1.3652883e-03
 -2.0603407e-05  3.0156991e-03  1.3487313e-03 -1.3065015e-03
 -5.9904298e-03  1.4526657e-03 -1.4546306e-03  7.1349600e-03
  4.3488732e-03  4.4820341e-03  1.0706756e-03 -2.7381091e-03
 -4.1223131e-03 -7.4395916e-04  1.1996242e-03 -2.9232567e-03
 -7.1350159e-03 -7.9732519e-03 -9.0195555e-03 -5.5549503e-03
 -1.7073865e-03 -4.3601142e-03 -6.8336227e-03 -3.2760734e-03
  4.0720310e-03 -3.8242203e-03  8.3582401e-03  1.6096453e-03
 -7.7990084e-03  1.0005523e-02  7.6046661e-03  6.1643724e-03
 -7.3078591e-03  6.3081631e-03  4.3335934e-03  5.4932344e-03
  4.6951007e-03  1.8241698e-03 -2.9168855e-03  9.0113096e-03
  1.0087144e-02  3.8825562e-03 -3.1517884e-03 -4.7730320e-04
  1.0237675e-03 -8.4963217e-03 -8.8102007e-03  2.5373197e-04
  1.1100046e-03 -5.7538473e-03 -4.4252737e-03 -7.1886405e-03
  9.1289179e-03  3.8746407e-04 -4.2369119e-03  5.9412955e-03
  9.1929920e-03 -3.9565796e-03  8.6094281e-03  5.8922130e-03
  6.0191732e-03  2.0111655e-04  8.4397448e-03 -7.3744282e-03]","tf.Tensor(
[[-0.1357603   0.14817022 -0.27240014 ... -0.4497701   0.2814897
   0.16178401]
 [ 0.786083   -0.22286905 -0.06638508 ...  0.05553851  1.2272711
   0.12242447]
 [ 0.4176937   0.11721874 -0.04230852 ... -0.9109959   0.07081969
  -1.141827  ]
 ...
 [ 0.14071462  0.24267426  0.49188215 ... -0.12855855  0.06360875
  -0.18223813]
 [ 0.0487079   0.23498085  0.308643   ... -0.20011277  0.0491376
  -0.10760814]
 [ 0.1462076   0.28054413  0.05558277 ... -0.19265041  0.13653103
  -0.13255708]], shape=(33, 768), dtype=float32)"
11,11,80080680482123777,0,seriously racist mcdonalds sign is obviously a hoax ,"[ 9.2996663e-05  3.0853942e-03 -6.8255467e-03 -1.3750480e-03
  7.6821274e-03  7.3479316e-03 -3.6744934e-03  2.6556288e-03
 -8.3259419e-03  6.2052198e-03 -4.6381350e-03 -3.1670912e-03
  9.3251020e-03  8.7420305e-04  7.5020180e-03 -6.0763401e-03
  5.1700063e-03  9.9298395e-03 -8.4697977e-03 -5.1444462e-03
 -7.0652259e-03 -4.8704967e-03 -3.7828945e-03 -8.5513070e-03
  7.9683326e-03 -4.8534549e-03  8.4346198e-03  5.2705822e-03
 -6.5540657e-03  3.9559137e-03  5.4730694e-03 -7.4350564e-03
 -7.4193073e-03 -2.4787451e-03 -8.6361226e-03 -1.5785319e-03
 -3.9494407e-04  3.3069095e-03  1.4412276e-03 -8.7925611e-04
 -5.5990177e-03  1.7323913e-03 -8.9713081e-04  6.8018530e-03
  3.9885174e-03  4.5411368e-03  1.4320852e-03 -2.7005959e-03
 -4.3685776e-03 -1.0294750e-03  1.4420118e-03 -2.6416846e-03
 -7.0866849e-03 -7.8152176e-03 -9.1351839e-03 -5.9506092e-03
 -1.8486162e-03 -4.3302812e-03 -6.4706281e-03 -3.7198414e-03
  4.2933682e-03 -3.7409386e-03  8.3961850e-03  1.5304085e-03
 -7.2521954e-03  9.4472189e-03  7.6379892e-03  5.5004884e-03
 -6.8556569e-03  5.8303773e-03  4.0147994e-03  5.1893219e-03
  4.2611076e-03  1.9415286e-03 -3.1768845e-03  8.3603282e-03
  9.6297162e-03  3.7946948e-03 -2.8354009e-03  1.0384304e-05
  1.2209297e-03 -8.4697055e-03 -8.2369568e-03 -2.3899013e-04
  1.2443154e-03 -5.7548336e-03 -4.7275545e-03 -7.3501938e-03
  8.3435681e-03  1.2181245e-04 -4.5194132e-03  5.7116221e-03
  9.1916900e-03 -4.0998450e-03  7.9804249e-03  5.3776237e-03
  5.8843344e-03  5.1375665e-04  8.2207881e-03 -7.0266286e-03]","tf.Tensor(
[[ 0.38829783  0.61400944  0.07168753 ... -0.25272208  0.55898714
   0.36131534]
 [ 0.8233996   0.6787863   0.05803049 ... -0.31201014  0.97414136
   0.07829937]
 [ 0.93499875  0.6558975   0.12158206 ... -0.56782264  0.33055076
  -0.22488125]
 ...
 [ 0.06376007  0.40071255  0.22126022 ... -0.11106089  0.20575677
  -0.01145534]
 [ 0.08518382  0.3631776   0.20667966 ... -0.09462222  0.18459749
   0.0374487 ]
 [ 0.06923135  0.34413517  0.20193982 ... -0.11808103  0.231191
   0.01952969]], shape=(33, 768), dtype=float32)"
12,12,436089462326849536,0,omfg read this its my personal experience with talking angela ,"[ 0.00122243  0.00242152  0.00552618  0.01117521 -0.00981684 -0.01084834
  0.0090571   0.01442533 -0.00801923 -0.00631438  0.00892444 -0.00403622
 -0.00547918  0.00807393 -0.00412824 -0.00282311  0.004904   -0.00057421
 -0.01023139 -0.01413217  0.00817266  0.00676201  0.00873227 -0.00134145
  0.00654652 -0.0048096  -0.0015763   0.00663366 -0.00890014 -0.00444405
 -0.0078939  -0.00192547  0.01178618 -0.00959868 -0.00339682 -0.00034957
  0.01032405 -0.00619747 -0.00016841 -0.00957956 -0.01152011  0.00509183
 -0.01036691 -0.00422938  0.0012102  -0.00182808 -0.00921095  0.01235071
  0.00500444  0.01161159 -0.01013386  0.00360226 -0.00572975  0.00080333
  0.00941974 -0.00341566  0.00700193 -0.00815668 -0.00599399  0.01163903
 -0.00372271  0.0003278  -0.00430722 -0.00999361 -0.00348889  0.00417911
 -0.00034922  0.00764549 -0.00494438  0.00450282  0.00586843  0.01265155
 -0.00010572 -0.01000061  0.00710734  0.00193012  0.00773632 -0.00193424
 -0.00472537 -0.01040381 -0.00227607  0.00606244  0.00613104  0.00962096
 -0.00796136  0.00254319  0.00649077 -0.0038714  -0.00059797  0.00852106
  0.00476793  0.00137402  0.00319219  0.00168401  0.01179944  0.00729393
 -0.01065652 -0.00972209  0.00073896  0.00632118]","tf.Tensor(
[[-0.0561189   0.20908386  0.09321941 ... -0.24554636  0.16520962
   0.37879834]
 [ 0.7754211   0.5487426   0.42026383 ... -1.0417498   0.6929314
   0.49162698]
 [ 0.04888758  0.50991744  1.4694437  ... -0.44333252  0.03243158
   0.43261415]
 ...
 [ 0.2369034   0.2817976   0.6428333  ...  0.04598353  0.08268747
   0.12851931]
 [ 0.12738425  0.16794626  0.4904176  ...  0.11163887  0.11509967
   0.0562935 ]
 [-0.01717141  0.13599506  0.6629399  ... -0.02370471  0.03891526
   0.17824107]], shape=(33, 768), dtype=float32)"
13,13,568589712644026368,0,why did macklemore delete this tweet macklemorejoinedisis ,"[ 0.00249927  0.00068167  0.00037426 -0.00088432 -0.00502801 -0.01052771
 -0.0058031   0.00095865  0.00072863 -0.01422462 -0.00876627 -0.0050619
  0.01251166 -0.00450389  0.00983356  0.0049663  -0.01219014 -0.01383771
  0.02756432  0.006356    0.00189217  0.00763019 -0.00991661  0.01151276
 -0.00794     0.01471783 -0.01903299 -0.00148921  0.01606351 -0.00172289
 -0.00102678  0.01383345 -0.01089829 -0.00837222  0.00570883  0.01332145
 -0.00010583 -0.00955556 -0.02287471  0.00648546  0.01284866 -0.00756669
  0.00202712 -0.01050518  0.00348006 -0.01697691 -0.00021514 -0.00923658
 -0.00453473 -0.01580158  0.01406679  0.00354692  0.00278064  0.00985523
 -0.00068556  0.01078068 -0.01295238 -0.00635896  0.00445678 -0.0150986
 -0.00795737 -0.00426021  0.01336601  0.01667017  0.00579234 -0.00230433
 -0.00801235 -0.0014528  -0.00802945  0.00608081 -0.01692459  0.00195229
 -0.00332325 -0.00309737 -0.00495531  0.00742129 -0.01384547 -0.00192681
  0.00034978  0.01740177 -0.00480479 -0.00387415  0.00090422 -0.00019264
 -0.00760494  0.0012918   0.00250816  0.01731051  0.00794353  0.00426922
  0.00816159 -0.00234644 -0.01949312  0.00377699  0.00479978 -0.01610022
  0.00249226  0.00503616  0.00239113  0.00823035]","tf.Tensor(
[[-0.04897308  0.09002489 -0.03729136 ... -0.5489311   0.18129095
   0.34078726]
 [-0.0988542   0.19019273 -0.02616259 ... -0.16320506 -0.03963313
   0.25755316]
 [ 0.36290666 -0.21886298  0.00194782 ... -0.3058533   0.10034637
   0.34224972]
 ...
 [ 0.12305516  0.02197063  0.32924587 ... -0.17431273  0.12732147
  -0.15962979]
 [ 0.17117012 -0.04949662  0.28359485 ... -0.17722887  0.10805528
  -0.0986976 ]
 [ 0.28744733 -0.08751325  0.2113728  ... -0.12589067  0.16405612
  -0.00342089]], shape=(33, 768), dtype=float32)"
14,14,407231591191035904,1,paul walker died too fast im furious ,"[ 1.3255842e-04  3.2220937e-03 -6.8431036e-03 -1.3227502e-03
  7.8860996e-03  7.3754722e-03 -3.6021653e-03  2.7972271e-03
 -8.4239170e-03  6.2000980e-03 -4.7386070e-03 -3.2908970e-03
  9.3192132e-03  9.6279924e-04  7.4377125e-03 -6.1949939e-03
  5.3294478e-03  1.0000020e-02 -8.6326590e-03 -5.3533493e-03
 -7.0492467e-03 -4.9784058e-03 -3.7068895e-03 -8.8321082e-03
  8.1022019e-03 -4.8294575e-03  8.5992133e-03  5.2456101e-03
 -6.6205682e-03  4.0545799e-03  5.6205676e-03 -7.5961170e-03
 -7.4546854e-03 -2.6062508e-03 -8.6579984e-03 -1.4651559e-03
 -4.1638658e-04  3.2392128e-03  1.3921948e-03 -1.1046907e-03
 -5.7222513e-03  1.6142916e-03 -9.0012007e-04  6.8573128e-03
  4.0104664e-03  4.4892197e-03  1.3002775e-03 -2.8474242e-03
 -4.3618320e-03 -9.2546490e-04  1.5771085e-03 -2.8007773e-03
 -7.0513356e-03 -7.9165632e-03 -9.2380680e-03 -5.9213829e-03
 -1.7675093e-03 -4.3105488e-03 -6.7164656e-03 -3.6892781e-03
  4.3376433e-03 -3.9071036e-03  8.5913213e-03  1.5224657e-03
 -7.4149338e-03  9.6383989e-03  7.6888474e-03  5.7225595e-03
 -7.1306797e-03  6.0858903e-03  4.0718666e-03  5.2488819e-03
  4.3297675e-03  1.9999743e-03 -3.1420246e-03  8.3850855e-03
  9.6718324e-03  3.9563933e-03 -2.8056856e-03 -5.5607481e-05
  1.0119674e-03 -8.5852537e-03 -8.5253837e-03 -1.6224885e-04
  1.2053290e-03 -5.8752317e-03 -4.5884443e-03 -7.4732238e-03
  8.5667027e-03  1.6722220e-04 -4.4751177e-03  5.7701110e-03
  9.2812283e-03 -4.1328426e-03  8.0537805e-03  5.5840504e-03
  5.9265811e-03  3.2322711e-04  8.2259029e-03 -7.0882314e-03]","tf.Tensor(
[[-0.41473842  0.48784983  0.09059103 ... -0.51286286  0.48125327
   0.24881998]
 [-0.07859431  0.07733802  0.5086308  ... -0.32576197  0.09432288
  -0.58608085]
 [ 0.6520453  -0.30948576  0.36724854 ... -0.2751498  -0.5873518
  -0.05316141]
 ...
 [-0.05428737 -0.08844305  0.82225376 ...  0.0042698   0.36939788
   0.04567759]
 [-0.17334472 -0.12092841  0.85861194 ... -0.11972257  0.33529046
   0.1528506 ]
 [-0.06665486 -0.11181305  0.85403454 ...  0.044816    0.40985328
   0.04358489]], shape=(33, 768), dtype=float32)"
15,15,505369323922522113,0,tupac was hiding for 18 years ,"[-8.59575812e-03  3.03473976e-03 -1.44584943e-02 -2.25951080e-03
  5.64415893e-03 -1.94985494e-02  6.85593579e-03  2.56529469e-02
 -1.94041226e-02  1.03978785e-02 -3.40101197e-02 -1.99930836e-02
  6.88336324e-04  1.25107132e-02 -1.49534922e-02 -1.41690504e-02
 -5.43469854e-04 -3.05370707e-02  1.77837200e-02 -5.78243621e-02
  4.27728295e-02 -9.29872785e-03  2.31486708e-02 -1.81347411e-02
 -1.77237503e-02 -5.64721180e-03 -2.11246535e-02 -1.76501218e-02
 -1.10592730e-02  5.17416932e-03  1.87526625e-02  2.54203156e-02
  2.87278630e-02 -2.14491342e-03 -2.00089291e-02  2.62471549e-02
 -4.07455256e-03  2.43375101e-03 -6.69808360e-03 -2.78585851e-02
  2.63620503e-02 -1.56628247e-02  2.91698088e-04 -8.15487374e-03
  6.52948860e-03 -7.20521342e-03 -1.11423396e-02 -9.64886975e-03
  3.28770839e-02 -3.87371867e-03  2.48158965e-02 -1.02253649e-02
  8.08760058e-03  1.06890248e-02 -1.08601078e-02  2.85032950e-02
 -8.73113051e-04  3.58250877e-03 -3.26281935e-02 -1.12799490e-02
  6.73764665e-03  6.51348755e-03 -8.86348914e-03 -3.88939079e-05
 -3.28814685e-02  2.18422450e-02  7.30464188e-03  2.37487094e-03
 -3.46839577e-02  2.67775543e-02 -4.31117900e-02 -9.07953084e-03
  7.57553335e-03 -4.26741876e-03  1.64843537e-02 -2.63093356e-02
  1.75876496e-03 -2.36072438e-03 -3.77425458e-03  3.34515087e-02
  5.58475778e-03  1.13091469e-02 -2.27643363e-02  5.00123911e-02
 -5.01139415e-03 -8.05772655e-03  1.34003861e-02  5.03374599e-02
  1.31524941e-02 -8.87958705e-03  5.47473952e-02  1.02556832e-02
 -9.22806188e-03  3.08093452e-03  5.27775567e-03  1.11736292e-02
  2.52987202e-02 -1.01601351e-02  3.74679104e-04 -6.52829331e-05]","tf.Tensor(
[[-0.6123484   0.08053033  0.42329165 ... -0.33606315  0.38397062
   0.20291536]
 [-0.11859009 -0.23785093  0.88626504 ...  0.01248198  0.3634779
   0.11175396]
 [-0.09716929 -0.36506736  1.1358309  ... -0.06996176 -0.44892818
  -1.7079115 ]
 ...
 [-0.22921209 -0.19665039  0.29031587 ... -0.16343369 -0.28203055
  -0.01872252]
 [-0.27209833 -0.3786417   0.3154326  ...  0.06725216 -0.19271219
   0.04802982]
 [-0.40874514 -0.52583086  0.03798737 ...  0.10143769  0.25190663
  -0.12471971]], shape=(33, 768), dtype=float32)"
16,16,387233034350514176,0,if amber alert really had to shutdown bc of lack of funds as obama said why did it go back up today after bad pr governmentshutdown,"[ 8.2216095e-03 -4.4881576e-03  8.9983661e-03  8.2574496e-03
 -4.4289227e-03  2.5651429e-04  4.2827702e-03 -3.8927007e-03
 -5.5759870e-03 -6.5582595e-03 -6.7632279e-04 -3.2787755e-04
  4.4531440e-03 -2.4828357e-03 -2.0004378e-04  2.4665762e-03
  4.9089179e-03 -7.6608616e-05 -6.3368045e-03 -9.3467096e-03
  4.5595549e-05  6.6676228e-03  1.4820517e-03 -9.0337489e-03
 -7.9669096e-03  6.5801693e-03 -3.8027961e-03  6.2535377e-03
 -6.6975360e-03  8.4946696e-03 -6.5085273e-03  3.2898933e-03
 -1.0311891e-03 -6.8226219e-03 -3.3102948e-03 -1.1791447e-03
 -5.5237301e-03 -1.2496847e-03 -7.5858273e-03  2.5944973e-03
  9.1038141e-03 -2.4235100e-03 -9.8455825e-04  3.5013049e-03
  8.6893300e-03 -5.9214667e-03 -6.9189765e-03 -2.9641902e-03
  9.1574956e-03  9.1005710e-04 -8.6773625e-03 -1.4754953e-03
  9.5190480e-03 -7.5515443e-03 -5.3832624e-03  9.3461983e-03
 -9.0075117e-03  3.8474712e-03  6.3408772e-04  6.6640186e-03
  8.3057759e-03 -2.8868099e-03 -3.9663687e-03  8.9324061e-03
  2.0734277e-03  6.3200272e-03 -9.4625466e-03  9.6376548e-03
 -1.4038499e-03 -6.0522179e-03  3.0015220e-03 -4.4035268e-04
  4.7361306e-03 -2.3077040e-03 -4.1034361e-03  2.2699446e-03
  8.3849430e-03 -4.9979934e-03  2.6717084e-03 -7.9944972e-03
 -6.8117036e-03 -4.5597201e-04 -8.8439602e-03  2.8217437e-03
  1.6054822e-03 -2.3575465e-03  5.0462661e-03  9.7825378e-03
  8.5129980e-03 -1.8866976e-03  2.0755995e-03 -3.9968477e-03
 -8.2614822e-03  6.2996922e-03 -1.9510548e-03 -6.7500368e-04
 -1.7705918e-03 -4.5270575e-03  4.1121896e-03 -4.2644744e-03]","tf.Tensor(
[[-0.14269474 -0.25540817  0.14347214 ... -0.57056105  0.5731339
   0.29876408]
 [ 0.03829833  0.50244296 -0.06229112 ... -0.42193386  0.718402
  -0.36716408]
 [ 0.13983116 -0.57000035  0.78217846 ... -0.14850315  0.2973752
  -0.06865169]
 ...
 [-0.30185848 -0.52414227 -0.5364802  ...  0.07998039 -0.20938689
  -0.48617187]
 [ 0.6050019   0.26158428 -0.05774473 ... -0.20752531 -0.33392966
   0.00818241]
 [ 0.37199622 -0.19826983  0.18487495 ... -0.08723216  0.20554873
  -0.14056645]], shape=(33, 768), dtype=float32)"
17,17,532199717594497024,0,no baes allowed a chickfila manager bans 22 hip words ,"[-0.00272967  0.00789317  0.00244945  0.00901192 -0.00034075 -0.00881733
  0.00365113  0.00405754 -0.00256535 -0.01348571 -0.00561802 -0.00705295
  0.00889249  0.00029872  0.00996572  0.00891998 -0.00376965 -0.00481434
  0.01402319 -0.00788675  0.00314801  0.00624758 -0.00398537  0.01653099
 -0.00480708  0.01546878 -0.01631904  0.00517891  0.00944379  0.00174861
  0.00104097  0.00811435 -0.00623199 -0.00713625  0.00286582  0.01525297
  0.00524614 -0.00497126 -0.02015812  0.00688011  0.01126591 -0.00988128
 -0.00572745 -0.00612676  0.00105074 -0.00863492 -0.00244708 -0.00582781
 -0.00070085 -0.01272857  0.01328497 -0.0043743  -0.00429112  0.00847161
 -0.00246715  0.00788264 -0.00941428 -0.00703409  0.0020312  -0.00398922
 -0.0079014  -0.007178    0.01521195  0.01080199  0.00316582  0.0025487
 -0.00846539  0.00032651 -0.01310677 -0.00021156 -0.00847551  0.00624684
 -0.00126655 -0.0034759  -0.00329244  0.00618707 -0.015815    0.00475808
 -0.0008043   0.00879305 -0.01370091  0.00079745  0.01150433 -0.00024273
 -0.00690548  0.00415978  0.01196423  0.0088591   0.00864313 -0.0036558
  0.00173619 -0.00051795 -0.01064086  0.00475776  0.0082111  -0.01674266
  0.00019652 -0.00131937  0.00192363  0.00979784]","tf.Tensor(
[[-0.4224434   0.23770237 -0.0950267  ... -0.3735234   0.09074274
   0.3545215 ]
 [ 0.05395665 -0.38369736 -0.55661094 ... -0.24011903  0.25095916
  -0.03755952]
 [ 0.3022341   0.43706998  0.32096976 ... -0.17919064  0.36690232
  -0.31127855]
 ...
 [-0.008127    0.14976704  0.19763285 ... -0.10916593 -0.06724963
  -0.02678101]
 [-0.04689774  0.12000754  0.27360332 ... -0.18081455 -0.03759742
  -0.08517741]
 [-0.07077838  0.07938382  0.2764978  ... -0.21993198  0.00453884
  -0.09159286]], shape=(33, 768), dtype=float32)"
18,18,514057033419849728,1,alaskan reporter says fck this quits on live tv in marijuana legalization protest ,"[-9.6412254e-03  9.0006804e-03  4.2179609e-03  9.3184793e-03
  6.6561783e-03  2.8793612e-03  9.8564615e-03 -4.4246716e-03
 -6.8864464e-03  4.2029610e-03  3.7319565e-03 -5.7227290e-03
  9.7242771e-03 -3.5498575e-03  9.6162213e-03  8.5771811e-04
 -6.3494002e-03 -1.9765166e-03 -7.4394094e-03 -3.0690292e-03
  1.0978378e-03  9.5526362e-03  9.4138384e-03 -6.5977671e-03
  3.4821474e-03  2.3179636e-03 -2.5425376e-03 -9.2712352e-03
  1.0044141e-03 -8.2093896e-03  6.3738981e-03 -5.8276053e-03
  5.6194770e-03  9.8322416e-03 -1.7696858e-04  4.5892280e-03
 -1.8003120e-03  7.4007791e-03  3.9252806e-03 -9.0817120e-03
 -2.3774719e-03  3.6113712e-03 -1.1247273e-04 -1.1803650e-03
 -9.9968503e-04 -1.6804892e-03  5.9848849e-04  4.1683093e-03
 -4.2409250e-03 -3.8376518e-03 -8.5569191e-05  2.4067657e-04
 -2.0524381e-04 -4.8277676e-03  4.3458999e-03 -2.1783372e-03
  2.1328232e-03  6.4970268e-04  5.9998487e-03 -6.8585537e-03
 -6.8279817e-03 -4.4733095e-03  9.5195696e-03 -1.5826443e-03
 -9.4931284e-03 -5.0091208e-04 -4.4991649e-03  6.0933004e-03
 -9.6229063e-03  2.8903398e-03 -9.2840735e-03  1.2901215e-03
  6.0256002e-03  7.4319094e-03 -7.5895977e-03 -6.0416711e-03
 -6.8682204e-03 -7.9472614e-03 -9.5305322e-03 -2.1528136e-03
 -8.6584565e-04 -7.3192129e-03  6.7904112e-03  1.1820612e-03
  5.8459165e-03  1.4992573e-03  8.1728958e-04 -7.4235694e-03
 -2.1655643e-03  4.3383967e-03 -5.0906413e-03  1.1396693e-03
  2.9067092e-03 -1.5184790e-03  9.9842073e-03  8.4165456e-03
  2.3968874e-03  7.1594268e-03  5.8805579e-03 -5.5365767e-03]","tf.Tensor(
[[-0.54324174  0.09032002  0.28223538 ... -0.74160963  0.14954665
   0.5235208 ]
 [ 0.17933822  0.05708233  0.35887808 ... -0.32134196 -0.2956898
   0.24505252]
 [-0.2829635  -0.5974968  -0.1880986  ... -0.19489864 -0.30355322
  -0.6127888 ]
 ...
 [-0.03606167 -0.1480961   0.58015037 ... -0.2675168   0.14783481
   0.06063012]
 [-0.10101769 -0.15714233  0.6229087  ... -0.35948443  0.15244877
   0.06522955]
 [-0.05093133 -0.1700033   0.6418492  ... -0.30709565  0.16785797
   0.08634583]], shape=(33, 768), dtype=float32)"
19,19,407167258452971520,1,paul walker mourned by vin diesel and more fast furious costars rippaulwalker ,"[-0.00714496  0.00125974 -0.00717383 -0.00220512  0.00373272  0.00580821
  0.00121052  0.00211232 -0.00414916  0.00725831 -0.0063202   0.0046278
 -0.00821463  0.00207936 -0.00500234 -0.00425881 -0.00309698  0.00567175
  0.00577534 -0.00503078  0.00076415 -0.00851655  0.00783476  0.00927051
 -0.00274479  0.0008047   0.00072249  0.00552971 -0.00864745  0.00058642
  0.00691202  0.00224553  0.00115734 -0.00935854  0.00847108 -0.00626406
 -0.00297612  0.00347345 -0.00080232  0.00140452  0.0017888  -0.00685122
 -0.00973728  0.00902891  0.00624104 -0.00691501  0.00336413  0.0001749
  0.00478803 -0.00714031  0.00400652  0.00434168  0.00998416 -0.00445355
 -0.00140021 -0.00734776 -0.00972505 -0.00909875 -0.00101012 -0.00649375
  0.00487005 -0.00619835  0.0025477   0.0007649  -0.00341908 -0.00096296
  0.01000644  0.00916068 -0.00449045  0.00911685 -0.00565418  0.0059504
 -0.00309336  0.00343008  0.0030362   0.00690044 -0.00237721  0.00878745
  0.0075909  -0.00958441 -0.00804007 -0.00768149  0.00291796 -0.00276717
 -0.00696285 -0.00814806  0.00835135  0.001983   -0.00932027 -0.00478653
  0.00315684 -0.00470024  0.00527651 -0.00426132  0.00267797 -0.00807341
  0.00621663  0.00480649  0.00079321  0.00303713]","tf.Tensor(
[[-0.408799   -0.21966696 -0.36851925 ... -0.36805165  0.45172685
   0.0455989 ]
 [-0.253323   -0.34250623 -0.07299967 ... -0.01164458  0.5453745
  -0.5339983 ]
 [ 0.36742654 -0.03294725 -0.14863972 ... -0.35859552 -0.32751054
  -0.29349774]
 ...
 [-0.3056157  -0.08153141  0.07208852 ...  0.04230419  0.12478157
  -0.14963853]
 [-0.08609745 -0.08354242  0.15859844 ... -0.10663974  0.09028122
  -0.13321397]
 [-0.12011306 -0.12275328  0.03956749 ... -0.05702575  0.02536739
  -0.17856175]], shape=(33, 768), dtype=float32)"
20,20,509464457836511232,1,apparently microsoft are trying to buy mojang the creators of minecraft for around 2 billion o_o,"[-0.06166197  0.05776026  0.06479646  0.07469299 -0.05148916 -0.07221489
  0.04573493  0.12760079 -0.11874656 -0.08081584  0.04308686 -0.07277378
 -0.0549616   0.0220237  -0.00311447 -0.03506958  0.05211261  0.02748248
 -0.08662052 -0.1685898   0.00018814  0.02080223  0.14597243 -0.03084464
 -0.01032458  0.006429   -0.05162907  0.08099519 -0.07052238  0.02864952
  0.01188465 -0.05641026  0.06105001 -0.05925109 -0.03143105  0.035826
  0.07118039 -0.01876047 -0.03499793 -0.02046788  0.01355662 -0.01869611
 -0.12350743  0.03172417  0.02406244 -0.01345992 -0.04285071  0.02186216
  0.02302123  0.03663196 -0.02078038 -0.05724877  0.01218281  0.01104293
 -0.0332776  -0.02599804  0.04228368 -0.06203142 -0.00387056  0.04199064
 -0.00954224 -0.03853578  0.07541529 -0.05483275 -0.0471494   0.07455154
  0.02672081  0.10420139 -0.0926806   0.01960301  0.0128672   0.12032079
  0.05506836  0.01763959  0.04405719  0.0595331   0.0356987  -0.00160928
 -0.02879512 -0.09276301 -0.05380528 -0.01353761  0.03263001  0.05743904
 -0.05740102 -0.05186086  0.04741347 -0.05518388  0.02789222  0.05632681
  0.04023419  0.03512515  0.00179454 -0.03815333  0.13645734  0.04414593
  0.03119995 -0.05584543  0.04727821  0.03539238]","tf.Tensor(
[[ 0.05962809  0.18384276  0.01247714 ... -0.20256922  0.66461444
   0.2835064 ]
 [ 0.6161794   0.22974908 -0.31067663 ... -0.10056844  0.8750634
  -0.46484613]
 [ 0.28694898  0.6986881   0.3158058  ... -0.92807007  0.88234985
   0.5857576 ]
 ...
 [ 0.19708383  0.08920304  0.40592656 ... -0.14108858  0.35189548
  -0.14508618]
 [-0.05439729  0.24949285  0.28157204 ...  0.08665609  0.22929515
  -0.17740262]
 [-0.16598631  0.09047599  0.3208003  ...  0.11115888  0.3034051
  -0.17152922]], shape=(33, 768), dtype=float32)"
